date,season,away_team,home_team,away_pts,home_pts,home_win,open_spread,close_spread,open_total,close_total,away_ml,home_ml,away_ml_prob,home_ml_prob,overround,home_fair_prob
2012-10-31,2013,GoldenState,Phoenix,87,85,0,3.5,2.0,201.5,202.0,120,-140,0.4545,0.5833,1.0378,0.5621
2012-10-31,2013,Memphis,LAClippers,92,101,1,4.5,4.5,187.5,188.0,155,-175,0.3922,0.6364,1.0286,0.6187
2012-10-31,2013,LALakers,Portland,106,116,1,190.5,192.0,3.5,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2012-11-01,2013,OklahomaCity,SanAntonio,84,86,1,3.0,2.0,201.0,204.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-02,2013,Indiana,Charlotte,89,90,1,185.0,183.0,6.5,7.0,-300,250,0.75,0.2857,1.0357,0.2759
2012-11-02,2013,Denver,Orlando,89,102,1,197.0,197.0,5.5,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2012-11-02,2013,Houston,Atlanta,109,102,0,5.5,5.0,199.0,203.0,180,-220,0.3571,0.6875,1.0446,0.6581
2012-11-02,2013,Milwaukee,Boston,99,88,0,7.5,7.0,193.0,196.5,270,-330,0.2703,0.7674,1.0377,0.7395
2012-11-02,2013,Chicago,Cleveland,115,86,0,184.0,184.0,2.5,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-02,2013,Utah,NewOrleans,86,88,1,189.0,191.5,3.5,3.5,-165,145,0.6226,0.4082,1.0308,0.396
2012-11-02,2013,Sacramento,Minnesota,80,92,1,3.0,3.0,195.5,195.5,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-02,2013,Portland,OklahomaCity,92,106,1,9.5,8.5,201.5,204.5,350,-450,0.2222,0.8182,1.0404,0.7864
2012-11-02,2013,Miami,NewYork,84,104,1,194.0,198.5,5.5,6.0,-260,220,0.7222,0.3125,1.0347,0.302
2012-11-02,2013,Detroit,Phoenix,89,92,1,4.0,4.5,194.5,195.0,170,-200,0.3704,0.6667,1.0371,0.6429
2012-11-02,2013,Memphis,GoldenState,104,94,0,1.0,192.0,191.5,1.5,-108,-102,0.5192,0.505,1.0242,0.4931
2012-11-02,2013,LAClippers,LALakers,105,95,0,5.0,191.5,190.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2012-11-03,2013,Boston,Washington,89,86,0,192.5,191.0,6.0,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2012-11-03,2013,Sacramento,Indiana,98,106,1,8.5,7.5,192.5,189.0,285,-345,0.2597,0.7753,1.035,0.7491
2012-11-03,2013,Denver,Miami,116,119,1,9.0,8.5,205.0,199.5,355,-445,0.2198,0.8165,1.0363,0.7879
2012-11-03,2013,Toronto,Brooklyn,100,107,1,6.0,5.5,191.0,194.0,200,-235,0.3333,0.7015,1.0348,0.6779
2012-11-03,2013,NewOrleans,Chicago,89,82,0,9.0,9.5,184.5,181.5,455,-580,0.1802,0.8529,1.0331,0.8256
2012-11-03,2013,Portland,Houston,95,85,0,5.0,5.5,201.0,206.0,195,-230,0.339,0.697,1.036,0.6728
2012-11-03,2013,Charlotte,Dallas,99,126,1,11.0,10.0,187.0,187.0,475,-625,0.1739,0.8621,1.036,0.8321
2012-11-03,2013,Utah,SanAntonio,100,110,1,7.0,7.5,199.0,201.5,275,-335,0.2667,0.7701,1.0368,0.7428
2012-11-03,2013,Cleveland,Milwaukee,102,105,1,6.0,7.0,195.5,197.5,250,-300,0.2857,0.75,1.0357,0.7241
2012-11-03,2013,GoldenState,LAClippers,114,110,0,8.5,8.5,195.0,198.0,360,-460,0.2174,0.8214,1.0388,0.7907
2012-11-04,2013,Philadelphia,NewYork,84,100,1,4.5,3.5,188.0,187.5,140,-160,0.4167,0.6154,1.0321,0.5963
2012-11-04,2013,Minnesota,Toronto,86,105,1,3.5,3.5,187.0,189.0,140,-160,0.4167,0.6154,1.0321,0.5963
2012-11-04,2013,Phoenix,Orlando,94,115,1,1.5,,194.5,193.5,-110,-110,0.5238,0.5238,1.0476,0.5
2012-11-04,2013,Atlanta,OklahomaCity,104,95,0,10.5,9.5,199.0,199.0,425,-550,0.1905,0.8462,1.0367,0.8162
2012-11-04,2013,Detroit,LALakers,79,108,1,8.5,8.0,192.0,190.0,300,-360,0.25,0.7826,1.0326,0.7579
2012-11-05,2013,NewYork,Philadelphia,110,88,0,4.5,2.5,185.5,184.0,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-05,2013,Phoenix,Miami,99,124,1,12.5,13.0,198.0,202.5,1100,-1700,0.0833,0.9444,1.0277,0.9189
2012-11-05,2013,Minnesota,Brooklyn,107,96,0,8.0,7.5,193.0,194.5,290,-350,0.2564,0.7778,1.0342,0.7521
2012-11-05,2013,Utah,Memphis,94,103,1,5.0,5.0,196.0,195.5,175,-210,0.3636,0.6774,1.041,0.6507
2012-11-05,2013,Portland,Dallas,91,114,1,5.0,4.0,195.0,198.0,155,-175,0.3922,0.6364,1.0286,0.6187
2012-11-05,2013,Indiana,SanAntonio,79,101,1,7.0,8.5,197.0,194.0,335,-410,0.2299,0.8039,1.0338,0.7776
2012-11-05,2013,GoldenState,Sacramento,92,94,1,2.0,2.0,199.5,198.0,105,-125,0.4878,0.5556,1.0434,0.5325
2012-11-05,2013,Cleveland,LAClippers,108,101,0,10.5,10.0,195.0,199.5,500,-700,0.1667,0.875,1.0417,0.84
2012-11-06,2013,Orlando,Chicago,93,99,1,9.5,9.0,186.0,186.0,415,-520,0.1942,0.8387,1.0329,0.812
2012-11-06,2013,Toronto,OklahomaCity,88,108,1,10.0,9.0,199.0,197.5,400,-505,0.2,0.8347,1.0347,0.8067
2012-11-06,2013,Detroit,Denver,97,109,1,10.0,10.0,198.0,199.5,495,-670,0.1681,0.8701,1.0382,0.8381
2012-11-07,2013,Phoenix,Charlotte,117,110,0,191.0,194.0,3.0,2.5,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-07,2013,Washington,Boston,94,100,1,10.5,9.5,188.0,186.5,455,-610,0.1802,0.8592,1.0394,0.8266
2012-11-07,2013,Brooklyn,Miami,73,103,1,10.5,10.5,207.5,208.0,475,-650,0.1739,0.8667,1.0406,0.8329
2012-11-07,2013,Indiana,Atlanta,86,89,1,3.0,4.0,189.5,191.5,155,-175,0.3922,0.6364,1.0286,0.6187
2012-11-07,2013,Orlando,Minnesota,75,90,1,6.0,6.0,194.0,193.5,210,-250,0.3226,0.7143,1.0369,0.6889
2012-11-07,2013,Philadelphia,NewOrleans,77,62,0,182.0,179.0,1.0,1.5,-117,106,0.5392,0.4854,1.0246,0.4737
2012-11-07,2013,Denver,Houston,93,87,0,2.0,2.5,204.5,204.0,125,-145,0.4444,0.5918,1.0362,0.5711
2012-11-07,2013,Memphis,Milwaukee,108,90,0,197.5,1.0,1.0,196.5,102,-113,0.495,0.5305,1.0255,0.5173
2012-11-07,2013,Toronto,Dallas,104,109,1,6.0,7.0,198.0,197.0,250,-300,0.2857,0.75,1.0357,0.7241
2012-11-07,2013,LALakers,Utah,86,95,1,3.0,3.0,195.0,198.0,125,-145,0.4444,0.5918,1.0362,0.5711
2012-11-07,2013,Detroit,Sacramento,103,105,1,5.0,7.0,191.5,193.0,230,-270,0.303,0.7297,1.0327,0.7066
2012-11-07,2013,Cleveland,GoldenState,96,106,1,5.0,6.0,202.0,201.0,200,-240,0.3333,0.7059,1.0392,0.6793
2012-11-07,2013,SanAntonio,LAClippers,84,106,1,199.5,204.5,1.0,1.5,-108,-102,0.5192,0.505,1.0242,0.4931
2012-11-08,2013,OklahomaCity,Chicago,97,91,0,201.5,190.0,1.5,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2012-11-08,2013,LAClippers,Portland,103,90,0,201.0,,1.5,201.5,100,-110,0.5,0.5238,1.0238,0.5116
2012-11-09,2013,Milwaukee,Washington,101,91,0,189.5,192.5,3.0,3.5,-160,140,0.6154,0.4167,1.0321,0.4037
2012-11-09,2013,Brooklyn,Orlando,107,68,0,196.5,195.0,2.5,2.5,-155,135,0.6078,0.4255,1.0333,0.4118
2012-11-09,2013,Philadelphia,Boston,106,100,0,6.0,5.5,179.5,180.5,190,-230,0.3448,0.697,1.0418,0.669
2012-11-09,2013,Dallas,NewYork,94,104,1,6.0,6.5,197.5,198.5,220,-260,0.3125,0.7222,1.0347,0.698
2012-11-09,2013,Miami,Atlanta,95,89,0,202.0,197.5,5.5,4.0,-190,165,0.6552,0.3774,1.0326,0.3655
2012-11-09,2013,Houston,Memphis,85,93,1,7.0,7.0,196.5,194.0,250,-300,0.2857,0.75,1.0357,0.7241
2012-11-09,2013,Charlotte,NewOrleans,99,107,1,6.5,7.5,181.0,181.0,245,-290,0.2899,0.7436,1.0335,0.7195
2012-11-09,2013,Detroit,OklahomaCity,94,105,1,12.0,11.5,198.5,197.0,625,-850,0.1379,0.8947,1.0326,0.8665
2012-11-09,2013,Indiana,Minnesota,94,96,1,1.5,1.5,182.5,183.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-09,2013,Cleveland,Phoenix,105,107,1,4.5,3.0,200.5,200.5,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-09,2013,SanAntonio,Sacramento,97,86,0,197.0,198.5,5.5,6.0,-240,200,0.7059,0.3333,1.0392,0.3207
2012-11-09,2013,Utah,Denver,84,104,1,4.5,5.5,200.5,203.0,200,-240,0.3333,0.7059,1.0392,0.6793
2012-11-09,2013,GoldenState,LALakers,77,101,1,6.5,7.5,195.5,199.0,270,-330,0.2703,0.7674,1.0377,0.7395
2012-11-10,2013,Philadelphia,Toronto,93,83,0,2.0,2.5,184.5,186.5,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-10,2013,Washington,Indiana,85,89,1,9.0,8.0,183.0,186.0,300,-360,0.25,0.7826,1.0326,0.7579
2012-11-10,2013,Dallas,Charlotte,97,101,1,194.5,200.0,5.0,6.5,-260,220,0.7222,0.3125,1.0347,0.302
2012-11-10,2013,Minnesota,Chicago,80,87,1,7.5,8.0,185.0,184.0,300,-360,0.25,0.7826,1.0326,0.7579
2012-11-10,2013,Detroit,Houston,82,96,1,8.0,7.0,195.0,194.0,260,-310,0.2778,0.7561,1.0339,0.7313
2012-11-10,2013,Boston,Milwaukee,96,92,0,1.5,193.5,190.0,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2012-11-10,2013,Phoenix,Utah,81,94,1,9.0,8.5,201.0,203.0,340,-425,0.2273,0.8095,1.0368,0.7808
2012-11-10,2013,SanAntonio,Portland,112,109,0,198.5,197.5,5.0,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
2012-11-10,2013,Denver,GoldenState,107,101,0,203.0,202.5,1.0,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2012-11-11,2013,Orlando,Brooklyn,74,82,1,8.0,8.5,191.0,190.5,320,-400,0.2381,0.8,1.0381,0.7706
2012-11-11,2013,Atlanta,LAClippers,76,89,1,5.5,6.5,198.0,195.5,220,-260,0.3125,0.7222,1.0347,0.698
2012-11-11,2013,Miami,Memphis,86,104,1,196.0,194.5,2.0,1.5,-135,115,0.5745,0.4651,1.0396,0.4474
2012-11-11,2013,Cleveland,OklahomaCity,91,106,1,9.5,10.0,203.5,202.0,450,-600,0.1818,0.8571,1.0389,0.825
2012-11-11,2013,Sacramento,LALakers,90,103,1,9.5,10.5,193.5,192.5,490,-680,0.1695,0.8718,1.0413,0.8372
2012-11-12,2013,Utah,Toronto,140,133,0,193.0,192.5,3.0,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-12,2013,Milwaukee,Philadelphia,105,96,0,3.5,4.0,188.5,191.0,150,-170,0.4,0.6296,1.0296,0.6115
2012-11-12,2013,OklahomaCity,Detroit,92,90,0,195.5,193.0,6.5,7.0,-300,250,0.75,0.2857,1.0357,0.2759
2012-11-12,2013,Boston,Chicago,101,95,0,3.0,3.0,184.0,185.0,125,-145,0.4444,0.5918,1.0362,0.5711
2012-11-12,2013,Miami,Houston,113,110,0,195.0,194.5,5.0,5.5,-230,190,0.697,0.3448,1.0418,0.331
2012-11-12,2013,Minnesota,Dallas,90,82,0,6.5,7.0,194.5,191.0,245,-290,0.2899,0.7436,1.0335,0.7195
2012-11-12,2013,Denver,Phoenix,100,110,1,201.0,203.0,4.5,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2012-11-12,2013,Atlanta,Portland,95,87,0,2.0,2.5,197.0,194.0,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-13,2013,Washington,Charlotte,76,92,1,1.5,2.0,188.0,191.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-13,2013,NewYork,Orlando,99,89,0,188.0,187.5,6.0,7.0,-310,255,0.7561,0.2817,1.0378,0.2714
2012-11-13,2013,Toronto,Indiana,74,72,0,8.5,9.0,185.5,185.5,400,-500,0.2,0.8333,1.0333,0.8064
2012-11-13,2013,Cleveland,Brooklyn,101,114,1,6.0,5.5,196.0,196.0,190,-230,0.3448,0.697,1.0418,0.669
2012-11-13,2013,Portland,Sacramento,103,86,0,2.5,2.0,196.5,197.0,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-13,2013,SanAntonio,LALakers,84,82,0,1.0,195.0,195.5,1.0,-114,103,0.5327,0.4926,1.0253,0.4804
2012-11-14,2013,Detroit,Philadelphia,94,76,0,7.0,8.0,187.5,186.0,310,-380,0.2439,0.7917,1.0356,0.7645
2012-11-14,2013,Utah,Boston,93,98,1,6.0,5.0,193.5,191.0,190,-230,0.3448,0.697,1.0418,0.669
2012-11-14,2013,Indiana,Milwaukee,85,99,1,3.5,4.5,189.5,189.5,160,-180,0.3846,0.6429,1.0275,0.6257
2012-11-14,2013,NewOrleans,Houston,96,100,1,6.5,6.5,187.5,184.0,235,-275,0.2985,0.7333,1.0318,0.7107
2012-11-14,2013,Memphis,OklahomaCity,107,97,0,5.5,5.5,194.0,194.0,180,-220,0.3571,0.6875,1.0446,0.6581
2012-11-14,2013,Charlotte,Minnesota,89,87,0,7.5,7.0,185.5,182.0,245,-290,0.2899,0.7436,1.0335,0.7195
2012-11-14,2013,Washington,Dallas,101,107,1,8.5,8.5,192.5,192.0,320,-400,0.2381,0.8,1.0381,0.7706
2012-11-14,2013,Chicago,Phoenix,112,106,0,184.5,191.5,2.0,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-14,2013,Atlanta,GoldenState,88,92,1,1.5,1.0,190.5,192.5,102,-113,0.495,0.5305,1.0255,0.5173
2012-11-14,2013,Miami,LAClippers,100,107,1,1.5,197.5,198.0,1.0,-110,100,0.5238,0.5,1.0238,0.4884
2012-11-15,2013,Boston,Brooklyn,97,102,1,2.0,5.5,187.5,190.0,190,-230,0.3448,0.697,1.0418,0.669
2012-11-15,2013,NewYork,SanAntonio,104,100,0,5.5,5.5,191.0,196.0,180,-220,0.3571,0.6875,1.0446,0.6581
2012-11-15,2013,Miami,Denver,98,93,0,3.5,3.5,189.5,202.5,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-16,2013,Utah,Philadelphia,93,99,1,1.0,1.5,186.5,185.5,105,-116,0.4878,0.537,1.0248,0.524
2012-11-16,2013,Orlando,Detroit,110,106,0,5.0,5.0,184.5,187.5,175,-210,0.3636,0.6774,1.041,0.6507
2012-11-16,2013,Dallas,Indiana,83,103,1,3.0,2.0,184.0,188.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-16,2013,OklahomaCity,NewOrleans,110,95,0,187.5,186.5,6.0,6.5,-270,230,0.7297,0.303,1.0327,0.2934
2012-11-16,2013,GoldenState,Minnesota,106,98,0,2.5,,183.0,185.5,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-16,2013,NewYork,Memphis,95,105,1,6.0,6.5,191.0,191.0,195,-235,0.339,0.7015,1.0405,0.6742
2012-11-16,2013,Atlanta,Sacramento,112,96,0,190.0,188.5,2.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2012-11-16,2013,Houston,Portland,117,119,1,2.0,2.0,198.5,198.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-16,2013,Phoenix,LALakers,102,114,1,9.5,9.0,202.5,201.5,425,-550,0.1905,0.8462,1.0367,0.8162
2012-11-17,2013,Toronto,Boston,89,107,1,8.0,7.0,189.0,187.0,270,-330,0.2703,0.7674,1.0377,0.7395
2012-11-17,2013,Chicago,LAClippers,80,101,1,6.0,6.5,195.5,191.0,235,-275,0.2985,0.7333,1.0318,0.7107
2012-11-17,2013,Utah,Washington,83,76,0,189.0,189.0,3.5,3.5,-165,145,0.6226,0.4082,1.0308,0.396
2012-11-17,2013,Memphis,Charlotte,94,87,0,190.5,190.0,5.5,6.5,-265,225,0.726,0.3077,1.0337,0.2977
2012-11-17,2013,Dallas,Cleveland,103,95,0,2.0,2.5,202.0,199.0,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-17,2013,NewOrleans,Milwaukee,113,117,1,7.5,8.5,189.5,191.5,300,-360,0.25,0.7826,1.0326,0.7579
2012-11-17,2013,Denver,SanAntonio,100,126,1,6.5,6.0,199.5,202.5,220,-260,0.3125,0.7222,1.0347,0.698
2012-11-17,2013,Miami,Phoenix,97,88,0,203.5,202.5,6.0,6.5,-275,235,0.7333,0.2985,1.0318,0.2893
2012-11-18,2013,Indiana,NewYork,76,88,1,7.5,7.5,187.5,186.5,265,-325,0.274,0.7647,1.0387,0.7362
2012-11-18,2013,Orlando,Toronto,86,97,1,4.5,4.0,188.0,187.0,155,-175,0.3922,0.6364,1.0286,0.6187
2012-11-18,2013,Cleveland,Philadelphia,79,86,1,6.5,6.5,191.0,190.0,245,-290,0.2899,0.7436,1.0335,0.7195
2012-11-18,2013,Brooklyn,Sacramento,99,90,0,191.0,192.0,1.5,3.5,-160,140,0.6154,0.4167,1.0321,0.4037
2012-11-18,2013,GoldenState,OklahomaCity,109,119,1,10.0,9.5,197.5,198.0,450,-600,0.1818,0.8571,1.0389,0.825
2012-11-18,2013,Boston,Detroit,83,103,1,192.5,189.0,3.5,4.0,-175,155,0.6364,0.3922,1.0286,0.3813
2012-11-18,2013,Chicago,Portland,94,102,1,192.5,2.0,1.0,191.5,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-18,2013,Houston,LALakers,108,119,1,7.5,7.0,205.0,206.0,290,-350,0.2564,0.7778,1.0342,0.7521
2012-11-19,2013,Indiana,Washington,96,89,0,178.5,180.0,2.5,3.0,-155,135,0.6078,0.4255,1.0333,0.4118
2012-11-19,2013,Milwaukee,Charlotte,98,102,1,193.5,197.5,3.5,4.0,-190,165,0.6552,0.3774,1.0326,0.3655
2012-11-19,2013,Orlando,Atlanta,72,81,1,9.5,10.5,187.0,186.0,495,-670,0.1681,0.8701,1.0382,0.8381
2012-11-19,2013,Denver,Memphis,97,92,0,6.5,7.0,196.0,195.5,250,-300,0.2857,0.75,1.0357,0.7241
2012-11-19,2013,GoldenState,Dallas,105,101,0,6.0,5.0,199.5,200.0,185,-220,0.3509,0.6875,1.0384,0.6621
2012-11-19,2013,LAClippers,SanAntonio,92,87,0,5.0,4.5,199.5,200.0,165,-185,0.3774,0.6491,1.0265,0.6323
2012-11-19,2013,Houston,Utah,91,102,1,7.0,6.0,197.0,197.0,225,-265,0.3077,0.726,1.0337,0.7023
2012-11-20,2013,Toronto,Philadelphia,98,106,1,5.0,5.5,182.0,183.0,175,-210,0.3636,0.6774,1.041,0.6507
2012-11-20,2013,NewYork,NewOrleans,102,80,0,189.5,185.5,6.0,7.5,-400,320,0.8,0.2381,1.0381,0.2294
2012-11-20,2013,Brooklyn,LALakers,90,95,1,6.0,6.5,208.0,208.0,240,-280,0.2941,0.7368,1.0309,0.7147
2012-11-21,2013,Toronto,Charlotte,97,98,1,2.5,2.5,189.0,193.5,115,-135,0.4651,0.5745,1.0396,0.5526
2012-11-21,2013,Detroit,Orlando,74,90,1,1.5,1.0,188.0,190.0,102,-113,0.495,0.5305,1.0255,0.5173
2012-11-21,2013,Philadelphia,Cleveland,83,92,1,185.5,182.0,4.0,4.5,-190,165,0.6552,0.3774,1.0326,0.3655
2012-11-21,2013,NewOrleans,Indiana,107,115,1,7.0,7.5,182.0,181.0,300,-360,0.25,0.7826,1.0326,0.7579
2012-11-21,2013,SanAntonio,Boston,112,100,0,195.0,193.0,1.5,1.0,-111,101,0.5261,0.4975,1.0236,0.486
2012-11-21,2013,Washington,Atlanta,100,101,1,10.0,9.5,182.0,185.5,450,-600,0.1818,0.8571,1.0389,0.825
2012-11-21,2013,Milwaukee,Miami,106,113,1,10.0,9.5,205.0,203.5,450,-600,0.1818,0.8571,1.0389,0.825
2012-11-21,2013,LAClippers,OklahomaCity,111,117,1,4.5,3.5,199.5,198.5,145,-165,0.4082,0.6226,1.0308,0.604
2012-11-21,2013,Chicago,Houston,89,93,1,1.0,1.0,193.5,192.0,107,-118,0.4831,0.5413,1.0244,0.5284
2012-11-21,2013,Denver,Minnesota,101,94,0,190.5,192.0,3.0,2.0,-140,120,0.5833,0.4545,1.0378,0.4379
2012-11-21,2013,NewYork,Dallas,111,114,1,196.0,194.0,1.0,3.5,-160,140,0.6154,0.4167,1.0321,0.4037
2012-11-21,2013,Portland,Phoenix,87,114,1,2.5,2.5,201.5,201.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-21,2013,LALakers,Sacramento,97,113,1,209.0,204.5,5.0,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2012-11-21,2013,Brooklyn,GoldenState,93,102,1,2.5,2.0,196.0,194.5,120,-140,0.4545,0.5833,1.0378,0.5621
2012-11-23,2013,Atlanta,Charlotte,101,91,0,187.0,191.0,3.0,3.5,-165,145,0.6226,0.4082,1.0308,0.396
2012-11-23,2013,Cleveland,Orlando,104,108,1,4.5,4.5,182.5,185.0,160,-180,0.3846,0.6429,1.0275,0.6257
2012-11-23,2013,OklahomaCity,Boston,100,108,1,198.0,197.0,3.0,2.5,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-23,2013,LAClippers,Brooklyn,76,86,1,195.5,194.0,2.0,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2012-11-23,2013,Toronto,Detroit,90,91,1,2.0,1.5,191.5,192.0,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-23,2013,SanAntonio,Indiana,104,97,0,190.0,190.5,3.5,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2012-11-23,2013,LALakers,Memphis,98,106,1,5.0,4.5,201.0,200.5,165,-190,0.3774,0.6552,1.0326,0.6345
2012-11-23,2013,NewYork,Houston,103,131,1,195.0,198.5,3.0,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2012-11-23,2013,GoldenState,Denver,91,102,1,6.5,6.5,201.0,201.0,220,-260,0.3125,0.7222,1.0347,0.698
2012-11-23,2013,Sacramento,Utah,102,104,1,10.0,9.0,192.5,194.5,380,-480,0.2083,0.8276,1.0359,0.7989
2012-11-23,2013,NewOrleans,Phoenix,108,111,1,4.5,5.5,195.0,196.0,180,-220,0.3571,0.6875,1.0446,0.6581
2012-11-23,2013,Minnesota,Portland,95,103,1,2.5,1.5,194.5,197.5,110,-130,0.4762,0.5652,1.0414,0.5427
2012-11-24,2013,OklahomaCity,Philadelphia,116,109,0,190.0,191.5,4.0,4.5,-180,160,0.6429,0.3846,1.0275,0.3743
2012-11-24,2013,Charlotte,Washington,108,106,0,3.0,4.5,188.5,188.0,165,-190,0.3774,0.6552,1.0326,0.6345
2012-11-24,2013,LAClippers,Atlanta,93,104,1,190.0,188.5,1.0,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2012-11-24,2013,Cleveland,Miami,108,110,1,14.5,15.0,195.0,197.5,1835,-3635,0.0517,0.9732,1.0249,0.9496
2012-11-24,2013,LALakers,Dallas,115,89,0,209.0,205.0,1.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2012-11-24,2013,Chicago,Milwaukee,93,86,0,3.0,2.5,194.0,193.5,125,-145,0.4444,0.5918,1.0362,0.5711
2012-11-24,2013,Utah,Sacramento,97,108,1,193.0,196.0,3.5,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2012-11-24,2013,Minnesota,GoldenState,85,96,1,3.5,3.0,194.0,197.0,135,-155,0.4255,0.6078,1.0333,0.5882
2012-11-25,2013,SanAntonio,Toronto,111,106,0,196.5,196.0,6.0,6.0,-265,225,0.726,0.3077,1.0337,0.2977
2012-11-25,2013,Detroit,NewYork,100,121,1,11.0,11.0,192.5,190.0,650,-950,0.1333,0.9048,1.0381,0.8716
2012-11-25,2013,Portland,Brooklyn,85,98,1,7.0,7.5,195.0,193.0,250,-300,0.2857,0.75,1.0357,0.7241
2012-11-25,2013,Phoenix,Philadelphia,101,104,1,5.5,4.0,195.0,194.5,160,-180,0.3846,0.6429,1.0275,0.6257
2012-11-25,2013,Boston,Orlando,116,110,0,191.5,189.0,5.5,5.5,-200,170,0.6667,0.3704,1.0371,0.3571
2012-11-25,2013,NewOrleans,Denver,84,102,1,10.0,10.0,196.5,194.0,475,-650,0.1739,0.8667,1.0406,0.8329
2012-11-26,2013,SanAntonio,Washington,118,92,0,191.0,195.5,8.0,7.0,-300,250,0.75,0.2857,1.0357,0.2759
2012-11-26,2013,Portland,Detroit,101,108,1,1.5,192.5,192.0,1.0,-120,100,0.5455,0.5,1.0455,0.4782
2012-11-26,2013,Milwaukee,Chicago,93,92,0,5.5,4.0,190.0,192.0,150,-170,0.4,0.6296,1.0296,0.6115
2012-11-26,2013,Cleveland,Memphis,78,84,1,12.0,12.0,197.0,193.0,700,-1000,0.125,0.9091,1.0341,0.8791
2012-11-26,2013,Charlotte,OklahomaCity,69,114,1,12.5,11.5,200.5,201.0,700,-1000,0.125,0.9091,1.0341,0.8791
2012-11-26,2013,Denver,Utah,103,105,1,3.0,3.0,200.0,197.5,140,-160,0.4167,0.6154,1.0321,0.5963
2012-11-26,2013,NewOrleans,LAClippers,105,98,0,12.5,13.0,192.0,188.5,800,-1200,0.1111,0.9231,1.0342,0.8926
2012-11-26,2013,NewYork,Brooklyn,89,96,1,193.0,193.0,1.0,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2012-11-27,2013,Dallas,Philadelphia,98,100,1,3.5,3.0,192.5,192.0,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-27,2013,Phoenix,Cleveland,91,78,0,204.0,201.0,2.0,3.5,-155,135,0.6078,0.4255,1.0333,0.4118
2012-11-27,2013,Toronto,Houston,101,117,1,5.0,6.0,198.0,203.5,210,-250,0.3226,0.7143,1.0369,0.6889
2012-11-27,2013,Minnesota,Sacramento,97,89,0,1.0,1.0,195.5,195.5,100,-120,0.5,0.5455,1.0455,0.5218
2012-11-27,2013,Indiana,LALakers,79,77,0,7.5,8.5,196.0,196.0,345,-430,0.2247,0.8113,1.036,0.7831
2012-11-28,2013,Portland,Washington,82,84,1,192.0,193.0,3.0,3.0,-155,135,0.6078,0.4255,1.0333,0.4118
2012-11-28,2013,SanAntonio,Orlando,110,89,0,197.0,197.0,7.5,7.5,-355,295,0.7802,0.2532,1.0334,0.245
2012-11-28,2013,Brooklyn,Boston,95,83,0,4.0,3.5,191.0,190.0,155,-175,0.3922,0.6364,1.0286,0.6187
2012-11-28,2013,Charlotte,Atlanta,91,94,1,9.5,9.5,192.0,193.5,420,-525,0.1923,0.84,1.0323,0.8137
2012-11-28,2013,Phoenix,Detroit,77,117,1,2.0,3.0,199.0,198.0,130,-150,0.4348,0.6,1.0348,0.5798
2012-11-28,2013,Dallas,Chicago,78,101,1,5.5,6.5,192.0,190.0,220,-260,0.3125,0.7222,1.0347,0.698
2012-11-28,2013,NewYork,Milwaukee,102,88,0,198.5,202.0,2.0,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
