date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo
1/11/2006,2006,SEA,ORL,113,104,1,0.71543992,1462.6084,1402.4487
1/11/2006,2006,TOR,CHA,95,86,1,0.69104958,1423.5057,1383.6576
1/11/2006,2006,WAS,ATL,103,72,1,0.77417427,1430.618,1316.5919
1/12/2006,2006,LAL,CLE,99,98,1,0.63855338,1527.6648,1528.8036
1/12/2006,2006,PHO,GSW,112,99,1,0.83499104,1657.1832,1475.5135
1/12/2006,2006,SAS,DET,68,83,0,0.61616313,1672.6206,1690.401
1/13/2006,2006,CHA,MIL,102,103,0,0.58116996,1378.2483,1421.3422
1/13/2006,2006,IND,WAS,85,94,0,0.79460829,1574.2816,1439.2535
1/13/2006,2006,MEM,NJN,81,69,1,0.67340618,1572.2512,1546.5436
1/13/2006,2006,MIN,DEN,103,89,1,0.61634558,1515.8804,1533.5267
1/13/2006,2006,NOK,SAC,90,76,1,0.59818506,1434.4869,1465.3632
1/13/2006,2006,NYK,ATL,105,94,1,0.77198064,1419.8103,1307.9564
1/13/2006,2006,PHI,BOS,125,124,1,0.65691411,1483.0035,1470.1613
1/13/2006,2006,POR,ORL,113,108,1,0.60015619,1368.0878,1397.5382
1/13/2006,2006,SEA,MIA,104,117,0,0.43602833,1467.5189,1612.2159
1/14/2006,2006,ATL,WAS,106,114,0,0.42200553,1303.6626,1458.3048
1/14/2006,2006,CHI,IND,89,91,0,0.53906059,1482.4279,1555.2303
1/14/2006,2006,DAL,NJN,110,77,1,0.76369041,1643.4119,1539.6375
1/14/2006,2006,DET,CHA,114,91,1,0.92435938,1708.1605,1373.3262
1/14/2006,2006,GSW,LAL,104,110,0,0.55992454,1472.2135,1530.3726
1/14/2006,2006,HOU,NOK,80,86,0,0.68735784,1481.1355,1444.2814
1/14/2006,2006,LAC,SEA,98,72,1,0.67138773,1481.3185,1457.2026
1/14/2006,2006,MIL,DEN,93,100,0,0.50287312,1426.2643,1524.2678
1/14/2006,2006,PHO,CLE,115,106,1,0.79400575,1660.4833,1526.0958
1/14/2006,2006,SAS,MEM,80,79,1,0.73330033,1654.8611,1579.1573
1/14/2006,2006,UTA,MIA,94,100,0,0.45180288,1488.9371,1622.5322
1/15/2006,2006,POR,CLE,89,87,1,0.42951822,1373.4148,1522.7189
1/15/2006,2006,SAC,ORL,104,100,1,0.71917272,1455.5687,1392.2112
1/15/2006,2006,TOR,NYK,129,103,1,0.64642012,1428.915,1424.1041
1/16/2006,2006,ATL,HOU,94,83,1,0.39663216,1296.3206,1469.1982
1/16/2006,2006,CHA,NOK,92,107,0,0.52168769,1371.2982,1456.2186
1/16/2006,2006,CHI,DEN,94,97,0,0.56349486,1477.1027,1532.7424
1/16/2006,2006,DAL,MIL,114,95,1,0.87316829,1652.9377,1417.7897
1/16/2006,2006,DET,BOS,94,84,1,0.8778255,1710.1885,1467.6174
1/16/2006,2006,GSW,SEA,109,93,1,0.6633684,1463.2542,1445.4142
1/16/2006,2006,LAC,UTA,102,93,1,0.65448648,1493.1069,1482.1327
1/16/2006,2006,LAL,MIA,100,92,1,0.51438034,1539.3319,1629.3367
1/16/2006,2006,MEM,SAS,83,93,0,0.52949029,1577.2671,1656.7513
1/16/2006,2006,NJN,IND,97,92,1,0.59878296,1530.1116,1560.5555
1/16/2006,2006,NYK,MIN,90,96,0,0.48000693,1411.2393,1525.1393
1/16/2006,2006,WAS,PHI,104,76,1,0.61327267,1465.6469,1485.5474
